Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo,Valor_promedio_credito
45268,15.15,40000000,1,2,40000000
45282,5,94500000,1,4,94500000
45198,14.3,100000000,1,4,100000000
45254,17.05,42426300,1,4,42426300
45226,9.3,55840000,1,5,55840000
44988,18.95,76200000,1,4,76200000
45282,17.39,120000000,1,4,120000000
45289,17,22370000,1,3,22370000
45289,17,78000000,1,3,78000000
45212,15.9,75000000,1,3,75000000
45289,14.05,104000000,1,3,104000000
45282,14,117740000,1,4,117740000
45219,17.6,186000000,1,3,186000000
45275,14,68400000,1,4,68400000
45198,17.55,320000000,1,4,320000000
45198,14,11900000,1,3,11900000
45275,18.3,226942880,1,5,226942880
45254,14,50000000,1,4,50000000
45226,19.3,21500000,1,1,21500000
45114,20.72,287000000,1,4,287000000
45247,17.15,800000000,1,4,800000000
45275,17.51,120000000,1,4,120000000
45254,5,122498400,1,5,122498400
45219,18.52,156000000,1,5,156000000
45226,16.31,1026900000,1,4,1026900000
45289,14,125280000,1,4,125280000
45261,13.49,280000000,1,4,280000000
45289,5,152009110,2,4,76004555
45254,18.55,50000000,1,1,50000000
45275,16.25,145000000,1,4,145000000
45275,17.05,328000000,1,3,328000000
45198,17.55,224000000,1,3,224000000
45219,16,30000000,1,3,30000000
45233,18.45,127518290,1,4,127518290
45289,13.21,76160000,1,5,76160000
45247,18.45,160000000,1,3,160000000
45261,16.9,50000000,1,1,50000000
45275,18.3,51334972,1,4,51334972
45254,14,124800000,1,5,124800000
45254,14,83642300,1,4,83642300
45198,19.55,80850610,1,4,80850610
45198,19.35,150000000,1,3,150000000
45247,4.24,197367240,3,4,65789080
45093,18.71,70000000,1,4,70000000
45261,9.06,2018400000,29,5,69600000
45254,8.9,83600000,1,5,83600000
45282,14,339853000,4,4,84963250
45261,5.8,353080000,1,4,353080000
45268,14,105000000,1,4,105000000
45198,14,49582400,1,4,49582400
45240,19.2,80000000,1,3,80000000
45198,18.05,351400000,1,4,351400000
45275,17.55,100000000,1,4,100000000
45296,5,59160000,1,5,59160000
45275,16,253000000,1,4,253000000
45205,16.8,282800000,3,4,94266666.67
45240,19.32,200000000,1,4,200000000
45275,19.3,25000000,1,2,25000000
45282,17.9,53000000,1,3,53000000
44974,17.1,64118200,1,3,64118200
45233,13.25,73084320,1,4,73084320
45282,17.18,35000000,1,4,35000000
45205,17.62,272766000,3,4,90922000
45275,14,20000000,1,1,20000000
45261,9.3,69600000,1,5,69600000
45261,19.32,178500000,1,2,178500000
45212,14,178328300,2,4,89164150
45275,18.02,18561591,1,2,18561591
45268,13.72,97200000,1,4,97200000
45198,14.4,140000000,1,3,140000000
45268,16.69,333093600,4,4,83273400
45198,14,50000000,1,3,50000000
45247,14,110432000,1,4,110432000
45261,16.85,386792000,2,4,193396000
45205,17.5,115043480,1,3,115043480
45240,17.74,23300000,1,4,23300000
45261,18.22,96000000,1,4,96000000
45261,14,115800000,2,4,57900000
45219,15.7,146000000,1,4,146000000
45219,15.7,119560000,1,3,119560000
45030,23.5,209899900,1,5,209899900
45247,14,100000000,1,4,100000000
45289,13.5,137300000,1,3,137300000
45261,19.84,280000000,1,5,280000000
45275,13.25,216220000,2,3,108110000
45282,13.25,121800000,1,4,121800000
45044,20.34,87552340,1,4,87552340
45261,13.25,100000000,1,3,100000000
45268,14,69900000,1,4,69900000
45275,16.55,160000000,1,3,160000000
44981,21.55,22000000,1,4,22000000
45261,15.7,73000000,1,3,73000000
45226,18.58,60000000,1,4,60000000
45254,14.4,142000000,1,4,142000000
45093,17.8,47200000,1,3,47200000
45233,18.75,144300000,1,3,144300000
45219,14,52000000,1,4,52000000
45261,16.85,310030000,1,4,310030000
45240,19.3,11000000,1,2,11000000
45261,13.33,171000000,2,5,85500000
45135,15.31,833837100,5,4,166767420
45268,17.5,20000000,1,4,20000000
45240,14,86100000,1,3,86100000
44981,17.25,126871200,2,2,63435600
45205,16.75,108780000,1,3,108780000
45205,14,84450000,1,3,84450000
45240,14,139200000,1,4,139200000
45289,17.87,311000000,3,3,103666666.7
45296,18.06,274973000,2,5,137486500
45261,13.52,100000000,1,3,100000000
45282,16.06,787000000,1,4,787000000
45233,5.1,256465000,3,4,85488333.33
45261,17.5,174600000,1,4,174600000
45016,17.06,535398000,8,1,66924750
45233,21.51,70000000,1,4,70000000
45156,21.49,342821060,5,5,68564212
45289,17.35,243000000,3,3,81000000
45240,14,121800000,1,4,121800000
45226,18.05,297603000,1,3,297603000
45233,14,105000000,1,4,105000000
45296,14,60900000,1,3,60900000
45268,9.9,115200000,1,4,115200000
45261,19.3,25000000,1,1,25000000
45114,15.85,320000000,1,3,320000000
45275,16.15,280000000,1,3,280000000
45261,14,109000000,1,3,109000000
45226,16.85,143098200,1,3,143098200
45261,5,139000000,1,5,139000000
45205,15.12,100000000,1,5,100000000
45254,16.77,136000000,1,3,136000000
45261,16.45,43200000,1,4,43200000
45226,8.9,58200000,1,5,58200000
45275,5,89130000,1,5,89130000
45233,14.3,121800000,1,4,121800000
45212,17.35,102342010,1,4,102342010
45289,17.6,180000000,1,4,180000000
45296,14.3,95000000,1,4,95000000
45275,8.1,60987621,1,4,60987621
45268,5,104440520,1,5,104440520
45030,21.15,656600000,2,5,328300000
45219,13.25,61073000,1,3,61073000
45240,19.35,199000000,2,3,99500000
45219,8.6,97600000,1,4,97600000
45198,14,51910000,1,4,51910000
45254,10.13,60000000,2,3,30000000
45275,7.54,225471700,3,5,75157233.33
45240,19.3,15000000,1,1,15000000
45184,19.5,67000000,2,1,33500000
45282,14,102820000,1,4,102820000
45254,14,237400000,2,5,118700000
45268,16.55,173146120,1,4,173146120
45205,18,30000000,1,3,30000000
45254,16.75,121800000,1,3,121800000
44988,25.45,80000000,1,4,80000000
45275,14.34,153920000,2,3,76960000
45051,13.73,164000000,2,5,82000000
45282,17.5,116707500,1,4,116707500
45205,14,94500000,1,4,94500000
45191,21.15,110000000,1,3,110000000
45219,5,22800000,1,5,22800000
45233,17.7,91000000,1,4,91000000
45233,6.09,1225000000,1,4,1225000000
45233,5,72929100,1,4,72929100
45289,16.34,1971322000,4,4,492830500
45275,14.82,228186000,2,4,114093000
45289,14.98,200000000,1,4,200000000
45296,17.6,200000000,1,4,200000000
45240,17.6,96225000,1,3,96225000
45233,16.21,1230000000,1,5,1230000000
45212,17.88,20000000,1,5,20000000
45212,14,60000000,1,3,60000000
45275,16.85,266931000,2,4,133465500
45254,9.3,195400000,2,5,97700000
45233,14.56,462691060,7,5,66098722.86
45289,17.6,164000000,1,4,164000000
45247,14,95000000,1,4,95000000
45198,14,89500000,1,4,89500000
45205,14,128000000,1,4,128000000
45247,16.15,272000000,2,4,136000000
45261,14,71581810,1,3,71581810
45240,19.35,176000000,1,3,176000000
45226,9.3,75463000,1,5,75463000
45268,15.5,16800000,1,3,16800000
45219,13.25,50000000,1,3,50000000
45205,14.02,120000000,1,4,120000000
45219,18.45,130686000,1,3,130686000
45268,17.05,110000000,1,4,110000000
45275,16.15,232000000,1,4,232000000
45254,14,105000000,1,3,105000000
45240,21.81,15000000,1,1,15000000
45198,17.55,309000000,1,4,309000000
45198,14,353315500,5,4,70663100
45282,16.7,88700000,1,4,88700000
45212,13.72,112560000,1,4,112560000
45212,10.21,222844300,1,4,222844300
45093,17.2,100000000,1,3,100000000
45261,17,25000000,1,3,25000000
45254,18.05,10000000,1,1,10000000
45282,13.62,108000000,1,5,108000000
44988,17.4,20000000,1,2,20000000
45233,15.94,13600000,1,1,13600000
45296,7.6,120000000,1,5,120000000
45184,19.15,50000000,1,1,50000000
45198,14,101500000,1,4,101500000
45261,19.84,400000000,1,4,400000000
45198,13.25,103403600,1,4,103403600
45233,16.85,150000000,1,4,150000000
45149,17.65,1207470700,3,1,402490233.3
45261,14,110400000,1,5,110400000
45198,14,64380000,1,4,64380000
45198,15.5,120000000,1,4,120000000
45226,14,92909000,2,4,46454500
45275,18.05,8000000,1,1,8000000
45254,19.2,80000000,1,3,80000000
45226,5,487901000,5,4,97580200
45247,14.19,45580320,2,2,22790160
45268,14,106200000,1,4,106200000
45247,16.55,238880000,1,4,238880000
45261,14,80343480,1,4,80343480
45289,14.3,111040000,1,5,111040000
45275,17.6,455812000,2,3,227906000
45233,17.35,29639970,1,4,29639970
45289,7.6,127000000,1,4,127000000
45198,14,91000000,1,4,91000000
45212,16.9,253400000,1,4,253400000
45226,18.05,300000000,1,3,300000000
45289,17.6,257180000,1,4,257180000
45212,14,86472000,1,4,86472000
45086,17.37,616800000,2,4,308400000
45275,17.92,110000000,1,3,110000000
45296,16.25,349335030,1,3,349335030
45212,8.8,121800000,1,4,121800000
45198,17.55,232000000,1,4,232000000
45233,14,121000000,1,3,121000000
45219,15,250000000,1,4,250000000
45247,14.03,95000000,1,4,95000000
45233,13.91,190469220,2,4,95234610
45226,18.5,70080000,1,3,70080000
45261,18.92,224000000,1,3,224000000
45275,15.5,55000000,1,3,55000000
45261,14,322000000,4,4,80500000
45226,16.55,784000000,1,4,784000000
45002,21.65,237200000,1,4,237200000
45261,14,95000000,1,4,95000000
45261,15.95,226560000,1,4,226560000
45219,17.6,180000000,1,3,180000000
45198,19.35,104000000,1,3,104000000
45254,8.8,10000000,1,4,10000000
45240,17.05,80000000,1,4,80000000
45282,14,60411000,1,4,60411000
45198,14,43701000,1,4,43701000
45198,13.72,110000000,1,4,110000000
45205,9.11,182765470,4,5,45691367.5
45205,14,65100000,1,3,65100000
45198,18.35,115000000,1,3,115000000
45044,19.88,676314050,9,1,75146005.56
45289,14.54,169000000,2,3,84500000
45282,19.3,16900000,1,3,16900000
45254,16.98,449300000,2,4,224650000
45289,14,109400000,1,3,109400000
45289,14.4,158000000,1,5,158000000
44988,20.97,90000000,2,3,45000000
45247,19.3,21000000,1,3,21000000
45226,13.61,206000000,2,4,103000000
45233,14.3,374406210,1,3,374406210
45268,7.6,87000000,1,5,87000000
45275,17.6,244700000,2,4,122350000
45289,8.9,484752660,1,4,484752660
45149,15.7,197400000,1,5,197400000
45282,16.47,100800000,2,3,50400000
45016,24.54,154200000,2,4,77100000
45289,17.6,319823000,1,4,319823000
45198,17.46,175000000,1,4,175000000
45240,14,96000000,1,5,96000000
45254,18.4,180000000,1,5,180000000
45002,17.9,210000000,4,1,52500000
45254,14.05,65000000,1,4,65000000
45275,18.55,34538744,1,3,34538744
45205,14.03,395000000,1,4,395000000
45289,14,25342100,1,3,25342100
45275,14.4,55000000,1,4,55000000
44974,21.41,118000000,1,4,118000000
45268,7.31,171800000,1,5,171800000
45233,5.9,280000000,1,3,280000000
45289,14,94500000,1,4,94500000
45212,14,90000000,1,5,90000000
45275,16.1,60000000,1,3,60000000
45275,16.94,460163074,12,3,38346922.83
45205,7.5,107290000,1,4,107290000
45261,5,64830000,1,4,64830000
45275,14.65,623628332,6,4,103938055.3
45037,25.53,589146000,3,4,196382000
45261,18.75,116305000,1,3,116305000
45198,5,318600000,3,5,106200000
45233,16.75,39000000,1,4,39000000
45254,14,60975780,1,4,60975780
45275,20.09,96681036,2,4,48340518
45254,14,600000000,1,4,600000000
45289,10.56,129780000,1,5,129780000
45219,15.95,77000000,1,4,77000000
45226,19.13,105000000,1,4,105000000
45282,14,80000000,1,3,80000000
45212,17.55,189000000,1,3,189000000
45198,10.21,111900000,1,5,111900000
45205,20.6,35000000,1,1,35000000
45198,5.75,107600000,1,5,107600000
45268,6.42,150000000,1,5,150000000
45233,17.6,300000000,1,4,300000000
45296,14,126953400,1,4,126953400
45254,19.3,41584000,3,3,13861333.33
44939,20.58,77000000,5,2,15400000
45247,14,54192700,2,4,27096350
45226,16.9,187000000,1,3,187000000
45002,18.45,400000000,1,4,400000000
45219,17.35,14670000,1,1,14670000
45009,17.75,165130000,2,1,82565000
45240,8.8,112115000,1,5,112115000
45268,14,92900000,1,4,92900000
45282,14,1254664300,11,4,114060390.9
45058,20.22,509464000,2,4,254732000
45212,17.05,98000000,1,3,98000000
45212,9.9,21000000,1,5,21000000
45289,5.9,80000000,1,3,80000000
45268,7.6,62700000,1,5,62700000
45261,18.02,10000000,1,2,10000000
45282,16.15,130200000,1,2,130200000
45121,18.53,555880000,2,5,277940000
45205,18.16,289446000,1,5,289446000
45212,17.96,304000000,2,3,152000000
45240,19.35,80000000,1,3,80000000
45275,15.75,85200000,1,4,85200000
45289,16.15,335000000,1,4,335000000
45226,17.35,35000000,1,2,35000000
45247,19.3,20000000,1,3,20000000
45233,5,109000000,1,4,109000000
45044,17.05,883000000,3,5,294333333.3
45240,17,33000000,1,2,33000000
45254,19.3,20000000,1,3,20000000
45009,17.78,1163783400,6,3,193963900
45240,14.03,168000000,1,3,168000000
45128,12.35,30000000,1,1,30000000
45261,17.6,99267000,1,3,99267000
45226,14.3,80000000,1,4,80000000
45275,15.12,90000000,1,3,90000000
45226,14.03,210000000,1,4,210000000
45016,19.5,1274300800,14,4,91021485.71
45296,16.9,40000000,1,2,40000000
45282,13.25,54000000,1,4,54000000
45198,14,96025000,1,4,96025000
45205,18.35,266000000,1,4,266000000
45016,18.5,794000000,3,3,264666666.7
45261,14,122880000,1,4,122880000
45212,8.9,73000000,1,4,73000000
45149,20.36,465400000,2,3,232700000
45268,14.03,140000000,1,4,140000000
45247,8.77,145796580,2,5,72898290
45289,13.19,284000000,3,4,94666666.67
45268,19.35,120000000,1,3,120000000
45219,5,77960700,1,4,77960700
45254,14,139000000,1,4,139000000
45296,15.12,56120000,2,4,28060000
45240,16.75,53353400,1,1,53353400
45212,18.35,158856250,1,3,158856250
45198,7.84,195000000,1,4,195000000
45275,14,80906613,1,5,80906613
45261,14,94000000,1,5,94000000
45198,17.55,320000000,1,4,320000000
45226,16.15,297290000,1,4,297290000
45296,15.25,99922560,1,3,99922560
45254,16.04,30000000,1,3,30000000
45205,18.45,120000000,1,3,120000000
45296,16.05,78574386.59,1,4,78574386.59
45198,15.72,344250000,1,3,344250000
45219,14,77737000,1,4,77737000
45212,16.15,11000000,1,3,11000000
45198,18.05,375728260,1,4,375728260
45268,17.6,19900000,1,4,19900000
45016,21.22,239000000,3,3,79666666.67
45198,17.6,125272000,1,4,125272000
45226,14,47255780,1,3,47255780
45254,14,64880000,1,4,64880000
44939,20.18,741896000,2,5,370948000
45226,14,107080000,1,3,107080000
45072,14.06,250789220,7,1,35827031.43
45093,21.5,283600000,2,5,141800000
45268,14,47000000,1,5,47000000
45275,7.6,401948327,4,5,100487081.8
45198,14,91400000,1,4,91400000
45254,13.5,56350000,1,4,56350000
45247,14,57300000,1,4,57300000
45268,18.35,22000000,1,3,22000000
45275,16.55,270000000,1,3,270000000
45275,15.12,98120000,1,4,98120000
45289,14,80000000,1,4,80000000
45212,18.35,126000000,1,4,126000000
45198,6.9,212615000,1,3,212615000
45261,5,70000000,1,4,70000000
45198,14,60000000,1,4,60000000
45233,11,206340000,1,5,206340000
45079,18.45,88000000,1,4,88000000
45289,17.6,177569000,1,4,177569000
44967,18.05,10000000,1,1,10000000
45261,17.9,76000000,1,4,76000000
45233,16.95,205000000,1,3,205000000
45219,13.25,74000000,1,4,74000000
45212,5,356822000,5,4,71364400
45205,14,118600000,1,4,118600000
45198,4.75,113600000,1,4,113600000
45079,17.82,190000000,3,2,63333333.33
45219,16.55,189760000,1,4,189760000
45268,19.21,380000000,2,4,190000000
45163,18.83,149500000,2,5,74750000
45198,19.35,40000000,1,3,40000000
45275,18.22,24098000,2,3,12049000
45268,18.55,597600000,1,1,597600000
45268,14,112700000,1,3,112700000
45282,18.58,250000000,1,5,250000000
45198,9.25,159031090,2,4,79515545
45058,16.47,1885913160,9,4,209545906.7
45226,8.7,90200000,1,5,90200000
45198,14,38881100,1,4,38881100
45282,17.75,55000000,1,4,55000000
45289,16.1,30000000,1,1,30000000
45275,19.13,100694046,2,4,50347023
45226,5,83320000,1,4,83320000
45233,17.15,210000000,1,3,210000000
45226,14,98000000,1,4,98000000
45093,13.64,241030000,2,2,120515000
45114,17.95,3841014060,17,4,225942003.5
45289,15.35,473550000,2,4,236775000
45261,15.8,370000000,1,4,370000000
45240,18.05,50000000,1,1,50000000
45226,19.3,31320000,1,3,31320000
45212,14,62100000,1,4,62100000
45254,8.72,322363820,3,4,107454606.7
45268,13.21,110000000,1,5,110000000
45212,21.05,185000000,1,4,185000000
45289,18.35,25000000,2,1,12500000
45198,14,106600000,1,1,106600000
45198,16.84,20000000,1,1,20000000
45282,17.04,18000000,1,4,18000000
45009,20.2,3684316120,20,3,184215806
45205,14,53300000,1,4,53300000
45240,14,282652220,3,4,94217406.67
45219,14,100000000,1,5,100000000
45212,14.3,80000000,1,4,80000000
45233,17.6,277225000,1,3,277225000
45261,17.14,731147940,1,4,731147940
45296,16.55,208878400,1,4,208878400
45240,8.8,123081200,1,5,123081200
45254,5,110800000,1,4,110800000
45289,14,105000000,1,4,105000000
45240,15.12,95900000,1,5,95900000
45233,18.54,167916000,1,4,167916000
45240,19.3,15200000,1,3,15200000
44939,19.78,137259980,4,4,34314995
45275,17.45,123672500,1,4,123672500
45275,16.05,413968967,3,3,137989655.7
45198,18.05,10000000,1,2,10000000
45219,17.6,189000000,1,4,189000000
45198,5,72847800,1,4,72847800
45240,16.75,69100000,1,4,69100000
45233,14,43792000,1,5,43792000
45198,13.95,41000000,1,5,41000000
45233,19.35,100000000,1,3,100000000
45254,8.8,30000000,1,3,30000000
45268,5.75,51400000,1,4,51400000
45275,17.6,160000000,1,4,160000000
45289,6.8,319000000,1,5,319000000
45289,5,51600000,1,4,51600000
45198,14,64600000,1,4,64600000
45198,17.15,476500000,2,3,238250000
45261,14.3,96670000,1,4,96670000
45233,17.04,36600000,1,4,36600000
45282,15.9,64000000,1,3,64000000
45261,21,42200000,1,4,42200000
45275,5,95000000,1,5,95000000
45240,16.9,55000000,1,3,55000000
45240,14,114000000,1,4,114000000
45128,17.87,60800000,1,4,60800000
45198,17.35,62800000,1,4,62800000
45205,16.99,155800000,2,4,77900000
45254,17.17,193500000,2,4,96750000
45275,15.25,327574209,1,4,327574209
45002,16.58,176357000,2,4,88178500
44953,25.08,474300000,3,4,158100000
45219,17.04,94700000,1,4,94700000
45275,17.15,476753700,4,4,119188425
45268,16.64,50194000,2,4,25097000
45261,9.3,112925000,2,4,56462500
45212,17.25,115366440,1,4,115366440
45212,14,69800000,1,4,69800000
45289,17.55,59760000,1,1,59760000
45254,17.6,105000000,1,4,105000000
45289,17.88,550000000,1,4,550000000
45289,19.35,108000000,1,3,108000000
45282,15.15,133600000,1,4,133600000
45275,14,101150000,1,4,101150000
44953,19.3,79900000,1,3,79900000
45086,13.22,393340090,2,3,196670045
45261,19.3,15000000,1,1,15000000
45289,16.9,100000000,1,3,100000000
45219,14.4,90000000,1,4,90000000
45198,14,128272500,1,2,128272500
45219,16.9,90000000,1,3,90000000
45261,17.6,510000000,1,4,510000000
45065,18.05,106074830,10,2,10607483
45226,14.5,82050000,1,4,82050000
45282,7.7,106800000,1,5,106800000
45030,16.25,20000000,1,4,20000000
45177,18.1,98000000,1,3,98000000
45275,16.85,266953983,1,4,266953983
45079,18.42,836918670,12,4,69743222.5
45086,21.37,78200000,1,5,78200000
45198,18.16,315000000,1,4,315000000
45240,13.25,48630800,1,4,48630800
45219,7.31,182000000,1,5,182000000
45198,17.55,300000000,1,3,300000000
45219,17.74,46300000,2,4,23150000
45282,19.35,247000000,1,3,247000000
45247,17.86,417000000,2,4,208500000
45198,16.59,177505780,2,4,88752890
45072,16.75,46500000,1,1,46500000
45289,16.85,173200000,2,3,86600000
45254,9.65,110900000,2,5,55450000
45254,13.95,45000000,1,5,45000000
45289,16.77,268100000,1,4,268100000
45233,16.15,20000000,1,3,20000000
45240,8.75,195000000,2,5,97500000
45261,6.9,177450000,1,4,177450000
45275,15.38,277069051,3,4,92356350.33
45275,14.5,197388658,1,4,197388658
45233,19.35,67000000,1,3,67000000
45282,17.5,90000000,1,4,90000000
